Table with column headers in rows 3 and 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022 Poverty and Median Household Income Estimates - Counties, States, and National
Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program
Release date:  December 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Age 0-17,,,,,,Age 5-17 in Families,,,,,,Median Household Income,,,Age 0-4,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
29,211,MO,Sullivan County,891,672,"1,110",15.6,11.8,19.4,252,168,336,19.6,13.1,26.1,173,113,233,18.4,12.0,24.8,"52,384","47,675","57,093",.,.,.,.,.,.
29,213,MO,Taney County,"7,332","5,849","8,815",13.5,10.8,16.2,"2,143","1,497","2,789",18.9,13.2,24.6,"1,471","1,004","1,938",17.5,11.9,23.1,"53,009","48,213","57,805",.,.,.,.,.,.
29,215,MO,Texas County,"4,533","3,712","5,354",19.3,15.8,22.8,"1,344",982,"1,706",25.3,18.5,32.1,928,635,"1,221",23.6,16.2,31.0,"46,622","42,148","51,096",.,.,.,.,.,.
29,217,MO,Vernon County,"3,336","2,652","4,020",17.6,14.0,21.2,"1,027",729,"1,325",22.9,16.3,29.5,697,478,916,21.4,14.7,28.1,"51,900","47,474","56,326",.,.,.,.,.,.
29,219,MO,Warren County,"3,063","2,336","3,790",8.3,6.3,10.3,950,636,"1,264",11.3,7.6,15.0,654,431,877,10.5,6.9,14.1,"74,355","66,869","81,841",.,.,.,.,.,.
29,221,MO,Washington County,"4,376","3,426","5,326",19.6,15.3,23.9,"1,311",925,"1,697",25.5,18.0,33.0,886,594,"1,178",23.4,15.7,31.1,"47,636","42,868","52,404",.,.,.,.,.,.
29,223,MO,Wayne County,"2,693","2,178","3,208",25.4,20.5,30.3,774,560,988,36.4,26.4,46.4,574,414,734,35.8,25.8,45.8,"41,724","36,816","46,632",.,.,.,.,.,.
29,225,MO,Webster County,"6,229","4,992","7,466",15.7,12.6,18.8,"2,569","1,855","3,283",23.5,17.0,30.0,"1,827","1,304","2,350",22.8,16.3,29.3,"59,784","53,675","65,893",.,.,.,.,.,.
29,227,MO,Worth County,315,248,382,16.4,12.9,19.9,79,54,104,21.9,14.9,28.9,54,36,72,21.6,14.4,28.8,"48,397","42,258","54,536",.,.,.,.,.,.
29,229,MO,Wright County,"4,317","3,526","5,108",22.9,18.7,27.1,"1,552","1,174","1,930",31.6,23.9,39.3,"1,032",746,"1,318",28.5,20.6,36.4,"45,017","39,640","50,394",.,.,.,.,.,.
29,510,MO,St. Louis city,"59,041","50,873","67,209",21.3,18.4,24.2,"16,815","13,017","20,613",33.3,25.8,40.8,"11,227","8,203","14,251",32.8,24.0,41.6,"52,278","49,754","54,802",.,.,.,.,.,.
30,000,MT,Montana,"130,117","124,419","135,815",11.8,11.3,12.3,"31,626","29,021","34,231",13.8,12.7,14.9,"21,947","19,590","24,304",12.9,11.5,14.3,"67,915","66,496","69,334","8,166","7,119","9,213",14.4,12.6,16.2
30,001,MT,Beaverhead County,"1,091",796,"1,386",11.7,8.5,14.9,253,163,343,16.2,10.4,22.0,178,111,245,15.4,9.6,21.2,"57,497","53,213","61,781",.,.,.,.,.,.
30,003,MT,Big Horn County,"2,877","2,142","3,612",22.8,17.0,28.6,"1,068",672,"1,464",26.1,16.4,35.8,779,482,"1,076",25.1,15.5,34.7,"49,113","43,626","54,600",.,.,.,.,.,.
30,005,MT,Blaine County,"1,185",853,"1,517",17.3,12.5,22.1,443,285,601,22.4,14.5,30.3,307,193,421,20.9,13.1,28.7,"53,577","48,445","58,709",.,.,.,.,.,.
30,007,MT,Broadwater County,662,501,823,8.6,6.5,10.7,152,99,205,10.0,6.5,13.5,108,69,147,9.8,6.3,13.3,"67,927","59,984","75,870",.,.,.,.,.,.
30,009,MT,Carbon County,"1,018",746,"1,290",9.2,6.7,11.7,219,137,301,11.4,7.1,15.7,154,94,214,10.5,6.4,14.6,"67,062","59,440","74,684",.,.,.,.,.,.
30,011,MT,Carter County,179,132,226,13.2,9.7,16.7,41,26,56,14.4,9.2,19.6,30,19,41,15.4,9.6,21.2,"50,597","45,786","55,408",.,.,.,.,.,.
30,013,MT,Cascade County,"11,401","9,536","13,266",13.8,11.5,16.1,"3,107","2,342","3,872",16.9,12.7,21.1,"2,174","1,604","2,744",16.2,12.0,20.4,"59,184","54,371","63,997",.,.,.,.,.,.
30,015,MT,Chouteau County,930,705,"1,155",15.9,12.1,19.7,293,204,382,24.1,16.8,31.4,207,141,273,22.1,15.1,29.1,"51,137","45,599","56,675",.,.,.,.,.,.
30,017,MT,Custer County,"1,249",902,"1,596",10.8,7.8,13.8,335,213,457,14.8,9.4,20.2,234,145,323,13.9,8.6,19.2,"64,743","58,801","70,685",.,.,.,.,.,.
30,019,MT,Daniels County,159,115,203,9.9,7.2,12.6,37,24,50,10.9,7.0,14.8,26,16,36,9.8,6.1,13.5,"57,141","49,919","64,363",.,.,.,.,.,.
30,021,MT,Dawson County,995,721,"1,269",11.9,8.6,15.2,273,176,370,14.5,9.3,19.7,189,118,260,13.4,8.4,18.4,"60,763","53,278","68,248",.,.,.,.,.,.
30,023,MT,Deer Lodge County,"1,282",988,"1,576",14.0,10.8,17.2,208,132,284,18.0,11.4,24.6,150,93,207,18.6,11.5,25.7,"52,848","46,757","58,939",.,.,.,.,.,.
30,025,MT,Fallon County,299,221,377,10.0,7.4,12.6,92,59,125,11.9,7.6,16.2,65,40,90,10.4,6.5,14.3,"65,637","57,439","73,835",.,.,.,.,.,.
30,027,MT,Fergus County,"1,396","1,053","1,739",12.3,9.3,15.3,354,244,464,15.0,10.3,19.7,256,175,337,14.9,10.2,19.6,"60,466","53,924","67,008",.,.,.,.,.,.
30,029,MT,Flathead County,"11,987","9,994","13,980",10.8,9.0,12.6,"2,760","1,923","3,597",11.6,8.1,15.1,"1,914","1,288","2,540",10.8,7.3,14.3,"66,395","63,006","69,784",.,.,.,.,.,.
30,031,MT,Gallatin County,"11,442","9,939","12,945",9.5,8.3,10.7,"1,509","1,056","1,962",6.6,4.6,8.6,"1,040",728,"1,352",6.0,4.2,7.8,"83,520","78,776","88,264",.,.,.,.,.,.
30,033,MT,Garfield County,176,129,223,14.7,10.8,18.6,54,35,73,19.7,12.7,26.7,37,23,51,18.7,11.7,25.7,"50,762","44,648","56,876",.,.,.,.,.,.
30,035,MT,Glacier County,"3,474","2,820","4,128",25.8,20.9,30.7,"1,046",708,"1,384",26.2,17.7,34.7,756,513,999,26.1,17.7,34.5,"46,270","40,676","51,864",.,.,.,.,.,.
30,037,MT,Golden Valley County,160,121,199,19.6,14.9,24.3,37,23,51,29.4,18.5,40.3,27,17,37,32.9,20.1,45.7,"45,622","39,860","51,384",.,.,.,.,.,.
30,039,MT,Granite County,381,275,487,11.0,8.0,14.0,75,48,102,15.6,10.0,21.2,53,33,73,14.4,9.0,19.8,"58,186","51,878","64,494",.,.,.,.,.,.
30,041,MT,Hill County,"2,873","2,292","3,454",18.4,14.7,22.1,970,713,"1,227",22.2,16.3,28.1,605,407,803,19.6,13.2,26.0,"50,518","45,863","55,173",.,.,.,.,.,.
30,043,MT,Jefferson County,"1,007",756,"1,258",8.0,6.0,10.0,231,151,311,9.2,6.0,12.4,157,97,217,8.0,5.0,11.0,"83,697","73,921","93,473",.,.,.,.,.,.
30,045,MT,Judith Basin County,250,177,323,11.9,8.4,15.4,73,47,99,17.9,11.4,24.4,51,31,71,17.0,10.5,23.5,"60,677","54,479","66,875",.,.,.,.,.,.
30,047,MT,Lake County,"5,923","4,991","6,855",18.2,15.3,21.1,"1,690","1,323","2,057",24.2,19.0,29.4,"1,160",854,"1,466",21.9,16.1,27.7,"57,225","53,133","61,317",.,.,.,.,.,.
30,049,MT,Lewis and Clark County,"6,649","5,221","8,077",9.2,7.2,11.2,"1,505",975,"2,035",9.9,6.4,13.4,951,579,"1,323",8.4,5.1,11.7,"72,491","68,990","75,992",.,.,.,.,.,.
30,051,MT,Liberty County,343,257,429,18.0,13.5,22.5,97,63,131,24.7,15.9,33.5,68,43,93,26.5,16.7,36.3,"53,601","46,936","60,266",.,.,.,.,.,.
30,053,MT,Lincoln County,"3,686","2,927","4,445",17.3,13.7,20.9,900,589,"1,211",24.3,15.9,32.7,653,420,886,23.5,15.1,31.9,"48,432","42,532","54,332",.,.,.,.,.,.
30,055,MT,McCone County,237,173,301,14.0,10.2,17.8,52,33,71,16.1,10.3,21.9,36,22,50,14.3,8.9,19.7,"59,086","52,864","65,308",.,.,.,.,.,.
30,057,MT,Madison County,885,655,"1,115",9.6,7.1,12.1,182,119,245,12.9,8.4,17.4,126,80,172,12.3,7.8,16.8,"72,487","63,805","81,169",.,.,.,.,.,.
30,059,MT,Meagher County,295,215,375,15.0,10.9,19.1,64,41,87,19.5,12.4,26.6,46,29,63,21.1,13.2,29.0,"53,724","47,760","59,688",.,.,.,.,.,.
30,061,MT,Mineral County,628,457,799,12.5,9.1,15.9,169,108,230,17.7,11.3,24.1,119,74,164,17.5,10.9,24.1,"55,979","49,597","62,361",.,.,.,.,.,.
30,063,MT,Missoula County,"10,920","8,636","13,204",9.2,7.3,11.1,"2,086","1,309","2,863",9.9,6.2,13.6,"1,538",965,"2,111",9.7,6.1,13.3,"68,210","63,713","72,707",.,.,.,.,.,.
30,065,MT,Musselshell County,824,609,"1,039",16.0,11.8,20.2,234,148,320,23.0,14.6,31.4,171,106,236,23.2,14.3,32.1,"55,291","49,355","61,227",.,.,.,.,.,.
30,067,MT,Park County,"1,812","1,414","2,210",10.3,8.0,12.6,339,227,451,11.6,7.8,15.4,224,141,307,10.6,6.7,14.5,"68,594","61,560","75,628",.,.,.,.,.,.
30,069,MT,Petroleum County,67,49,85,12.8,9.3,16.3,15,10,20,18.5,11.7,25.3,10,6,14,18.2,11.1,25.3,"48,991","42,915","55,067",.,.,.,.,.,.
30,071,MT,Phillips County,630,457,803,15.1,10.9,19.3,199,127,271,20.1,12.9,27.3,142,88,196,19.1,11.9,26.3,"56,043","50,397","61,689",.,.,.,.,.,.
30,073,MT,Pondera County,"1,197",953,"1,441",20.2,16.1,24.3,381,288,474,28.2,21.3,35.1,264,196,332,27.0,20.0,34.0,"51,057","44,985","57,129",.,.,.,.,.,.
30,075,MT,Powder River County,198,144,252,11.7,8.5,14.9,47,30,64,16.3,10.5,22.1,33,20,46,16.9,10.4,23.4,"54,102","47,341","60,863",.,.,.,.,.,.
30,077,MT,Powell County,844,600,"1,088",15.7,11.2,20.2,191,123,259,18.6,12.0,25.2,135,85,185,17.9,11.2,24.6,"60,350","54,469","66,231",.,.,.,.,.,.
30,079,MT,Prairie County,146,111,181,13.4,10.2,16.6,32,21,43,14.1,9.1,19.1,22,14,30,13.6,8.5,18.7,"49,838","43,426","56,250",.,.,.,.,.,.
30,081,MT,Ravalli County,"5,325","4,224","6,426",11.3,9.0,13.6,"1,198",807,"1,589",13.9,9.4,18.4,844,537,"1,151",13.1,8.3,17.9,"65,789","60,131","71,447",.,.,.,.,.,.
30,083,MT,Richland County,"1,104",849,"1,359",9.9,7.6,12.2,311,208,414,11.1,7.4,14.8,222,148,296,10.9,7.3,14.5,"72,974","64,079","81,869",.,.,.,.,.,.
30,085,MT,Roosevelt County,"2,430","1,845","3,015",23.6,17.9,29.3,973,637,"1,309",27.7,18.1,37.3,686,438,934,26.6,17.0,36.2,"48,712","42,988","54,436",.,.,.,.,.,.
30,087,MT,Rosebud County,"1,424","1,085","1,763",17.8,13.6,22.0,581,406,756,24.7,17.2,32.2,423,292,554,24.0,16.6,31.4,"64,003","56,197","71,809",.,.,.,.,.,.
30,089,MT,Sanders County,"2,298","1,882","2,714",17.3,14.2,20.4,540,393,687,24.8,18.1,31.5,325,210,440,20.1,13.0,27.2,"47,976","43,337","52,615",.,.,.,.,.,.
30,091,MT,Sheridan County,446,330,562,12.7,9.4,16.0,125,80,170,17.3,11.1,23.5,85,53,117,16.2,10.1,22.3,"62,982","57,332","68,632",.,.,.,.,.,.
30,093,MT,Silver Bow County,"5,658","4,676","6,640",16.0,13.2,18.8,"1,193",842,"1,544",16.9,11.9,21.9,791,526,"1,056",15.0,10.0,20.0,"58,898","53,974","63,822",.,.,.,.,.,.
30,095,MT,Stillwater County,871,677,"1,065",9.6,7.5,11.7,177,117,237,9.6,6.3,12.9,125,81,169,8.7,5.7,11.7,"81,147","72,971","89,323",.,.,.,.,.,.
30,097,MT,Sweet Grass County,375,276,474,10.2,7.5,12.9,90,58,122,13.0,8.3,17.7,63,39,87,11.3,7.0,15.6,"68,006","59,758","76,254",.,.,.,.,.,.
30,099,MT,Teton County,821,625,"1,017",13.2,10.0,16.4,196,126,266,13.6,8.7,18.5,134,84,184,13.2,8.3,18.1,"57,054","50,483","63,625",.,.,.,.,.,.
30,101,MT,Toole County,752,563,941,17.5,13.1,21.9,175,115,235,17.0,11.1,22.9,116,74,158,15.5,9.8,21.2,"49,850","43,971","55,729",.,.,.,.,.,.
30,103,MT,Treasure County,94,69,119,12.4,9.1,15.7,30,19,41,17.4,11.1,23.7,21,13,29,19.1,11.9,26.3,"60,454","53,875","67,033",.,.,.,.,.,.
30,105,MT,Valley County,863,635,"1,091",11.7,8.6,14.8,231,149,313,14.4,9.3,19.5,166,104,228,13.9,8.7,19.1,"79,703","76,958","82,448",.,.,.,.,.,.
30,107,MT,Wheatland County,387,288,486,19.6,14.6,24.6,97,62,132,20.9,13.3,28.5,67,41,93,20.0,12.1,27.9,"44,002","38,988","49,016",.,.,.,.,.,.
30,109,MT,Wibaux County,125,94,156,14.1,10.6,17.6,37,26,48,19.1,13.2,25.0,23,14,32,16.1,10.0,22.2,"56,317","49,474","63,160",.,.,.,.,.,.
30,111,MT,Yellowstone County,"15,385","12,525","18,245",9.3,7.6,11.0,"3,862","2,666","5,058",10.2,7.0,13.4,"2,661","1,796","3,526",9.4,6.3,12.5,"78,216","74,902","81,530",.,.,.,.,.,.
31,000,NE,Nebraska,"213,320","204,870","221,770",11.1,10.7,11.5,"63,073","58,439","67,707",13.5,12.5,14.5,"43,721","39,616","47,826",12.7,11.5,13.9,"69,828","68,696","70,960","17,200","15,152","19,248",14.3,12.6,16.0
31,001,NE,Adams County,"3,279","2,538","4,020",10.9,8.4,13.4,939,649,"1,229",13.2,9.1,17.3,671,460,882,12.9,8.8,17.0,"64,212","59,252","69,172",.,.,.,.,.,.
31,003,NE,Antelope County,751,566,936,12.1,9.1,15.1,259,175,343,16.9,11.4,22.4,187,125,249,17.2,11.5,22.9,"63,250","55,864","70,636",.,.,.,.,.,.
31,005,NE,Arthur County,61,45,77,14.1,10.4,17.8,20,13,27,20.2,13.5,26.9,15,10,20,18.8,12.4,25.2,"57,018","50,196","63,840",.,.,.,.,.,.
31,007,NE,Banner County,77,57,97,11.7,8.7,14.7,25,17,33,17.4,11.8,23.0,19,13,25,16.4,11.0,21.8,"66,584","58,309","74,859",.,.,.,.,.,.
31,009,NE,Blaine County,80,60,100,17.7,13.2,22.2,28,19,37,30.4,20.3,40.5,20,13,27,29.4,19.5,39.3,"54,936","49,247","60,625",.,.,.,.,.,.
31,011,NE,Boone County,506,378,634,9.6,7.2,12.0,158,109,207,12.3,8.5,16.1,115,79,151,12.2,8.4,16.0,"68,533","64,144","72,922",.,.,.,.,.,.
31,013,NE,Box Butte County,"1,212",904,"1,520",11.5,8.6,14.4,413,277,549,15.6,10.5,20.7,295,197,393,14.5,9.7,19.3,"66,762","59,408","74,116",.,.,.,.,.,.
31,015,NE,Boyd County,246,184,308,14.4,10.8,18.0,68,46,90,21.9,14.7,29.1,50,33,67,21.1,14.0,28.2,"54,443","47,748","61,138",.,.,.,.,.,.
31,017,NE,Brown County,345,264,426,12.1,9.3,14.9,85,57,113,14.0,9.3,18.7,60,40,80,14.1,9.4,18.8,"55,394","48,345","62,443",.,.,.,.,.,.
31,019,NE,Buffalo County,"6,265","5,293","7,237",13.0,11.0,15.0,"1,399","1,047","1,751",12.6,9.4,15.8,954,698,"1,210",11.9,8.7,15.1,"67,809","60,919","74,699",.,.,.,.,.,.
31,021,NE,Burt County,764,609,919,11.5,9.2,13.8,205,147,263,13.3,9.5,17.1,142,97,187,12.2,8.3,16.1,"58,125","51,894","64,356",.,.,.,.,.,.
31,023,NE,Butler County,721,547,895,8.7,6.6,10.8,208,143,273,10.5,7.2,13.8,145,99,191,9.9,6.8,13.0,"76,417","70,409","82,425",.,.,.,.,.,.
31,025,NE,Cass County,"1,600","1,171","2,029",6.0,4.4,7.6,482,323,641,7.9,5.3,10.5,333,223,443,7.1,4.8,9.4,"93,195","87,120","99,270",.,.,.,.,.,.
31,027,NE,Cedar County,674,493,855,8.2,6.0,10.4,213,140,286,10.0,6.6,13.4,160,105,215,10.2,6.7,13.7,"69,033","61,713","76,353",.,.,.,.,.,.
31,029,NE,Chase County,347,257,437,9.5,7.0,12.0,110,75,145,11.9,8.1,15.7,77,52,102,11.4,7.7,15.1,"64,985","57,314","72,656",.,.,.,.,.,.
31,031,NE,Cherry County,648,485,811,12.0,9.0,15.0,216,146,286,16.3,11.0,21.6,152,102,202,15.9,10.6,21.2,"58,017","52,258","63,776",.,.,.,.,.,.
31,033,NE,Cheyenne County,"1,130",869,"1,391",12.0,9.2,14.8,342,232,452,16.1,10.9,21.3,241,162,320,15.1,10.1,20.1,"56,604","49,967","63,241",.,.,.,.,.,.
31,035,NE,Clay County,591,443,739,9.9,7.4,12.4,174,118,230,11.8,8.0,15.6,128,86,170,11.7,7.9,15.5,"64,251","57,875","70,627",.,.,.,.,.,.
31,037,NE,Colfax County,953,706,"1,200",9.2,6.8,11.6,342,224,460,11.2,7.3,15.1,246,159,333,11.3,7.3,15.3,"69,549","61,108","77,990",.,.,.,.,.,.
31,039,NE,Cuming County,835,631,"1,039",9.5,7.2,11.8,250,179,321,11.8,8.4,15.2,175,124,226,11.3,8.0,14.6,"65,809","59,790","71,828",.,.,.,.,.,.
31,041,NE,Custer County,"1,147",857,"1,437",11.1,8.3,13.9,359,248,470,14.6,10.1,19.1,251,169,333,13.5,9.1,17.9,"60,328","54,205","66,451",.,.,.,.,.,.
31,043,NE,Dakota County,"2,424","1,856","2,992",11.7,9.0,14.4,983,694,"1,272",16.4,11.6,21.2,698,493,903,16.2,11.4,21.0,"65,986","60,850","71,122",.,.,.,.,.,.
31,045,NE,Dawes County,"1,213",893,"1,533",16.2,11.9,20.5,291,195,387,20.0,13.4,26.6,176,117,235,17.1,11.4,22.8,"52,621","46,050","59,192",.,.,.,.,.,.
31,047,NE,Dawson County,"2,864","2,282","3,446",12.1,9.6,14.6,"1,006",730,"1,282",15.7,11.4,20.0,709,507,911,15.5,11.1,19.9,"62,089","55,351","68,827",.,.,.,.,.,.
31,049,NE,Deuel County,232,173,291,12.2,9.1,15.3,82,56,108,21.0,14.2,27.8,61,41,81,20.0,13.5,26.5,"56,099","49,671","62,527",.,.,.,.,.,.
31,051,NE,Dixon County,512,387,637,9.6,7.3,11.9,155,105,205,11.7,8.0,15.4,109,72,146,10.8,7.1,14.5,"61,144","54,923","67,365",.,.,.,.,.,.
31,053,NE,Dodge County,"3,843","3,029","4,657",10.6,8.3,12.9,"1,147",790,"1,504",12.9,8.9,16.9,808,557,"1,059",12.3,8.5,16.1,"68,267","61,941","74,593",.,.,.,.,.,.
31,055,NE,Douglas County,"69,886","64,313","75,459",12.2,11.2,13.2,"21,740","18,926","24,554",15.2,13.2,17.2,"14,369","12,198","16,540",13.8,11.7,15.9,"74,424","71,990","76,858",.,.,.,.,.,.
31,057,NE,Dundy County,205,150,260,13.1,9.6,16.6,66,45,87,22.0,14.9,29.1,49,33,65,21.9,14.7,29.1,"58,441","51,497","65,385",.,.,.,.,.,.
31,059,NE,Fillmore County,495,378,612,9.2,7.0,11.4,118,79,157,11.7,7.8,15.6,85,56,114,12.0,8.0,16.0,"68,532","61,192","75,872",.,.,.,.,.,.
31,061,NE,Franklin County,363,274,452,12.8,9.7,15.9,105,72,138,17.4,11.9,22.9,77,52,102,17.7,11.9,23.5,"59,400","52,054","66,746",.,.,.,.,.,.
31,063,NE,Frontier County,383,303,463,15.3,12.1,18.5,103,74,132,19.7,14.1,25.3,71,49,93,18.4,12.6,24.2,"58,241","50,977","65,505",.,.,.,.,.,.
31,065,NE,Furnas County,617,480,754,13.6,10.6,16.6,205,150,260,21.2,15.5,26.9,144,103,185,21.0,15.0,27.0,"54,213","49,292","59,134",.,.,.,.,.,.
31,067,NE,Gage County,"2,171","1,666","2,676",10.2,7.8,12.6,596,405,787,12.7,8.6,16.8,422,284,560,11.7,7.9,15.5,"64,406","60,409","68,403",.,.,.,.,.,.
31,069,NE,Garden County,303,229,377,16.8,12.7,20.9,90,62,118,26.0,17.8,34.2,68,46,90,26.8,18.3,35.3,"51,734","48,544","54,924",.,.,.,.,.,.
31,071,NE,Garfield County,210,156,264,12.2,9.1,15.3,52,35,69,16.2,10.9,21.5,38,25,51,18.0,11.9,24.1,"51,530","44,956","58,104",.,.,.,.,.,.
31,073,NE,Gosper County,169,127,211,9.5,7.1,11.9,65,44,86,17.0,11.5,22.5,49,33,65,16.7,11.2,22.2,"67,697","59,201","76,193",.,.,.,.,.,.
31,075,NE,Grant County,62,46,78,10.8,8.1,13.5,24,16,32,17.0,11.4,22.6,18,12,24,17.8,11.9,23.7,"63,469","55,374","71,564",.,.,.,.,.,.
31,077,NE,Greeley County,240,173,307,10.9,7.9,13.9,78,53,103,14.5,9.8,19.2,57,38,76,14.1,9.3,18.9,"58,561","51,288","65,834",.,.,.,.,.,.
31,079,NE,Hall County,"7,017","5,537","8,497",11.5,9.1,13.9,"2,417","1,692","3,142",14.8,10.4,19.2,"1,709","1,181","2,237",14.3,9.9,18.7,"66,277","60,821","71,733",.,.,.,.,.,.
31,081,NE,Hamilton County,738,563,913,7.9,6.0,9.8,217,152,282,9.7,6.8,12.6,160,111,209,9.6,6.7,12.5,"75,369","67,479","83,259",.,.,.,.,.,.
31,083,NE,Harlan County,315,236,394,10.5,7.9,13.1,94,63,125,14.7,9.9,19.5,67,45,89,14.0,9.4,18.6,"62,104","54,807","69,401",.,.,.,.,.,.
31,085,NE,Hayes County,136,102,170,16.1,12.1,20.1,52,36,68,25.2,17.2,33.2,39,26,52,26.7,18.0,35.4,"60,141","52,618","67,664",.,.,.,.,.,.
31,087,NE,Hitchcock County,370,282,458,14.5,11.1,17.9,109,76,142,18.0,12.5,23.5,76,50,102,16.6,11.0,22.2,"54,488","47,793","61,183",.,.,.,.,.,.
31,089,NE,Holt County,"1,273",963,"1,583",12.8,9.7,15.9,394,275,513,15.5,10.8,20.2,294,204,384,15.6,10.8,20.4,"60,502","55,567","65,437",.,.,.,.,.,.
31,091,NE,Hooker County,62,46,78,9.1,6.8,11.4,16,11,21,11.1,7.4,14.8,12,8,16,10.2,6.9,13.5,"53,537","46,738","60,336",.,.,.,.,.,.
31,093,NE,Howard County,536,376,696,8.4,5.9,10.9,168,112,224,11.0,7.3,14.7,129,86,172,11.3,7.6,15.0,"69,423","61,678","77,168",.,.,.,.,.,.
31,095,NE,Jefferson County,743,544,942,10.6,7.8,13.4,238,159,317,14.9,10.0,19.8,169,112,226,14.4,9.6,19.2,"59,478","52,589","66,367",.,.,.,.,.,.
31,097,NE,Johnson County,560,416,704,13.4,9.9,16.9,135,90,180,14.4,9.6,19.2,102,68,136,13.9,9.3,18.5,"60,549","53,604","67,494",.,.,.,.,.,.
31,099,NE,Kearney County,536,398,674,8.1,6.0,10.2,175,118,232,10.6,7.2,14.0,126,84,168,10.2,6.8,13.6,"74,686","65,523","83,849",.,.,.,.,.,.
31,101,NE,Keith County,936,694,"1,178",11.4,8.5,14.3,308,209,407,18.8,12.8,24.8,214,144,284,17.4,11.7,23.1,"60,608","56,023","65,193",.,.,.,.,.,.
31,103,NE,Keya Paha County,164,123,205,20.9,15.7,26.1,49,33,65,33.6,22.7,44.5,35,23,47,30.7,20.4,41.0,"51,579","45,205","57,953",.,.,.,.,.,.
31,105,NE,Kimball County,414,312,516,12.8,9.6,16.0,111,75,147,17.4,11.8,23.0,78,52,104,16.5,11.1,21.9,"55,797","49,013","62,581",.,.,.,.,.,.
31,107,NE,Knox County,"1,280","1,023","1,537",15.6,12.5,18.7,396,276,516,19.4,13.5,25.3,274,182,366,18.1,12.0,24.2,"54,880","49,743","60,017",.,.,.,.,.,.
31,109,NE,Lancaster County,"38,884","34,960","42,808",12.5,11.2,13.8,"9,671","7,892","11,450",13.7,11.2,16.2,"6,990","5,660","8,320",13.3,10.8,15.8,"68,358","63,510","73,206",.,.,.,.,.,.
31,111,NE,Lincoln County,"3,923","3,071","4,775",11.9,9.3,14.5,"1,128",777,"1,479",15.0,10.3,19.7,785,528,"1,042",13.8,9.3,18.3,"62,442","55,886","68,998",.,.,.,.,.,.
31,113,NE,Logan County,72,54,90,10.7,8.0,13.4,21,14,28,14.2,9.7,18.7,15,10,20,12.9,8.6,17.2,"68,723","62,534","74,912",.,.,.,.,.,.
31,115,NE,Loup County,98,74,122,16.4,12.3,20.5,32,22,42,29.4,20.0,38.8,23,15,31,27.7,18.6,36.8,"60,487","52,668","68,306",.,.,.,.,.,.
31,117,NE,McPherson County,56,42,70,15.1,11.3,18.9,17,11,23,25.4,16.8,34.0,13,8,18,23.2,15.2,31.2,"52,774","45,935","59,613",.,.,.,.,.,.
31,119,NE,Madison County,"4,489","3,822","5,156",13.1,11.1,15.1,"1,196",908,"1,484",13.7,10.4,17.0,775,553,997,12.1,8.6,15.6,"63,482","58,847","68,117",.,.,.,.,.,.
31,121,NE,Merrick County,697,510,884,9.2,6.7,11.7,204,138,270,12.2,8.2,16.2,149,100,198,12.0,8.1,15.9,"68,754","62,238","75,270",.,.,.,.,.,.
31,123,NE,Morrill County,619,459,779,14.0,10.4,17.6,198,134,262,19.5,13.1,25.9,143,96,190,19.0,12.7,25.3,"58,889","51,539","66,239",.,.,.,.,.,.
31,125,NE,Nance County,371,281,461,11.4,8.6,14.2,113,79,147,14.7,10.3,19.1,79,54,104,13.5,9.2,17.8,"62,863","55,965","69,761",.,.,.,.,.,.
31,127,NE,Nemaha County,911,714,"1,108",13.8,10.8,16.8,242,171,313,15.2,10.7,19.7,173,122,224,14.7,10.4,19.0,"61,933","54,155","69,711",.,.,.,.,.,.
31,129,NE,Nuckolls County,435,328,542,10.9,8.2,13.6,130,87,173,16.1,10.8,21.4,96,64,128,16.2,10.8,21.6,"57,278","51,056","63,500",.,.,.,.,.,.
31,131,NE,Otoe County,"1,576","1,245","1,907",9.9,7.8,12.0,417,287,547,10.9,7.5,14.3,285,192,378,10.1,6.8,13.4,"70,433","62,808","78,058",.,.,.,.,.,.
31,133,NE,Pawnee County,328,244,412,13.2,9.8,16.6,115,78,152,20.6,14.0,27.2,83,56,110,20.5,13.8,27.2,"55,584","48,845","62,323",.,.,.,.,.,.
31,135,NE,Perkins County,299,225,373,10.7,8.1,13.3,91,63,119,13.7,9.4,18.0,67,46,88,13.3,9.1,17.5,"67,296","59,010","75,582",.,.,.,.,.,.
